,rate_code_id,RatecodeID,rate_code_name
96374,96374,1,standard rate
96375,96375,1,standard rate
96376,96376,1,standard rate
96377,96377,1,standard rate
96378,96378,1,standard rate
96379,96379,1,standard rate
96380,96380,1,standard rate
96381,96381,1,standard rate
96382,96382,1,standard rate
96383,96383,1,standard rate
96384,96384,1,standard rate
96385,96385,1,standard rate
96386,96386,1,standard rate
96387,96387,1,standard rate
96388,96388,1,standard rate
96389,96389,1,standard rate
96390,96390,1,standard rate
96391,96391,1,standard rate
96392,96392,1,standard rate
96393,96393,1,standard rate
96394,96394,1,standard rate
96395,96395,1,standard rate
96396,96396,2,JFK
96397,96397,1,standard rate
96398,96398,1,standard rate
96399,96399,1,standard rate
96400,96400,1,standard rate
96401,96401,1,standard rate
96402,96402,1,standard rate
96403,96403,1,standard rate
96404,96404,1,standard rate
96405,96405,2,JFK
96406,96406,1,standard rate
96407,96407,1,standard rate
96408,96408,1,standard rate
96409,96409,1,standard rate
96410,96410,1,standard rate
96411,96411,1,standard rate
96412,96412,1,standard rate
96413,96413,1,standard rate
96414,96414,1,standard rate
96415,96415,1,standard rate
96416,96416,1,standard rate
96417,96417,1,standard rate
96418,96418,1,standard rate
96419,96419,1,standard rate
96420,96420,1,standard rate
96421,96421,1,standard rate
96422,96422,1,standard rate
96423,96423,1,standard rate
96424,96424,1,standard rate
96425,96425,1,standard rate
96426,96426,1,standard rate
96427,96427,1,standard rate
96428,96428,1,standard rate
96429,96429,1,standard rate
96430,96430,1,standard rate
96431,96431,1,standard rate
96432,96432,1,standard rate
96433,96433,1,standard rate
96434,96434,1,standard rate
96435,96435,1,standard rate
96436,96436,1,standard rate
96437,96437,1,standard rate
96438,96438,1,standard rate
96439,96439,1,standard rate
96440,96440,1,standard rate
96441,96441,1,standard rate
96442,96442,1,standard rate
96443,96443,1,standard rate
96444,96444,1,standard rate
96445,96445,1,standard rate
96446,96446,1,standard rate
96447,96447,1,standard rate
96448,96448,1,standard rate
96449,96449,1,standard rate
96450,96450,1,standard rate
96451,96451,1,standard rate
96452,96452,1,standard rate
96453,96453,1,standard rate
96454,96454,1,standard rate
96455,96455,1,standard rate
96456,96456,1,standard rate
96457,96457,1,standard rate
96458,96458,1,standard rate
96459,96459,1,standard rate
96460,96460,1,standard rate
96461,96461,1,standard rate
96462,96462,1,standard rate
96463,96463,1,standard rate
96464,96464,1,standard rate
96465,96465,1,standard rate
96466,96466,2,JFK
96467,96467,1,standard rate
96468,96468,1,standard rate
96469,96469,1,standard rate
96470,96470,1,standard rate
96471,96471,1,standard rate
96472,96472,1,standard rate
96473,96473,1,standard rate
96474,96474,1,standard rate
96475,96475,1,standard rate
96476,96476,1,standard rate
96477,96477,1,standard rate
96478,96478,1,standard rate
96479,96479,1,standard rate
96480,96480,2,JFK
96481,96481,1,standard rate
96482,96482,1,standard rate
96483,96483,1,standard rate
96484,96484,1,standard rate
96485,96485,1,standard rate
96486,96486,1,standard rate
96487,96487,1,standard rate
96488,96488,1,standard rate
96489,96489,1,standard rate
96490,96490,1,standard rate
96491,96491,1,standard rate
96492,96492,1,standard rate
96493,96493,1,standard rate
96494,96494,1,standard rate
96495,96495,1,standard rate
96496,96496,1,standard rate
96497,96497,1,standard rate
96498,96498,1,standard rate
96499,96499,1,standard rate
96500,96500,1,standard rate
96501,96501,1,standard rate
96502,96502,1,standard rate
96503,96503,1,standard rate
96504,96504,1,standard rate
96505,96505,2,JFK
96506,96506,1,standard rate
96507,96507,1,standard rate
96508,96508,1,standard rate
96509,96509,1,standard rate
96510,96510,1,standard rate
96511,96511,1,standard rate
96512,96512,1,standard rate
96513,96513,1,standard rate
96514,96514,2,JFK
96515,96515,1,standard rate
96516,96516,2,JFK
96517,96517,1,standard rate
96518,96518,5,Negotiated fare
96519,96519,1,standard rate
96520,96520,1,standard rate
96521,96521,1,standard rate
96522,96522,1,standard rate
96523,96523,1,standard rate
96524,96524,1,standard rate
96525,96525,1,standard rate
96526,96526,1,standard rate
96527,96527,1,standard rate
96528,96528,1,standard rate
96529,96529,1,standard rate
96530,96530,1,standard rate
96531,96531,1,standard rate
96532,96532,1,standard rate
96533,96533,1,standard rate
96534,96534,1,standard rate
96535,96535,1,standard rate
96536,96536,1,standard rate
96537,96537,1,standard rate
96538,96538,1,standard rate
96539,96539,1,standard rate
96540,96540,1,standard rate
96541,96541,1,standard rate
96542,96542,1,standard rate
96543,96543,1,standard rate
96544,96544,1,standard rate
96545,96545,1,standard rate
96546,96546,1,standard rate
96547,96547,1,standard rate
96548,96548,1,standard rate
96549,96549,1,standard rate
96550,96550,1,standard rate
96551,96551,1,standard rate
96552,96552,1,standard rate
96553,96553,1,standard rate
96554,96554,1,standard rate
96555,96555,1,standard rate
96556,96556,1,standard rate
96557,96557,1,standard rate
96558,96558,1,standard rate
96559,96559,1,standard rate
96560,96560,5,Negotiated fare
96561,96561,1,standard rate
96562,96562,1,standard rate
96563,96563,1,standard rate
96564,96564,1,standard rate
96565,96565,1,standard rate
96566,96566,1,standard rate
96567,96567,1,standard rate
96568,96568,1,standard rate
96569,96569,1,standard rate
96570,96570,1,standard rate
96571,96571,1,standard rate
96572,96572,1,standard rate
96573,96573,1,standard rate
96574,96574,1,standard rate
96575,96575,1,standard rate
96576,96576,1,standard rate
96577,96577,1,standard rate
96578,96578,1,standard rate
96579,96579,1,standard rate
96580,96580,1,standard rate
96581,96581,1,standard rate
96582,96582,1,standard rate
96583,96583,1,standard rate
96584,96584,1,standard rate
96585,96585,1,standard rate
96586,96586,1,standard rate
96587,96587,1,standard rate
96588,96588,2,JFK
96589,96589,1,standard rate
96590,96590,1,standard rate
96591,96591,1,standard rate
96592,96592,1,standard rate
96593,96593,1,standard rate
96594,96594,1,standard rate
96595,96595,1,standard rate
96596,96596,1,standard rate
96597,96597,1,standard rate
96598,96598,1,standard rate
96599,96599,1,standard rate
96600,96600,1,standard rate
96601,96601,1,standard rate
96602,96602,1,standard rate
96603,96603,1,standard rate
96604,96604,1,standard rate
96605,96605,1,standard rate
96606,96606,1,standard rate
96607,96607,1,standard rate
96608,96608,1,standard rate
96609,96609,1,standard rate
96610,96610,1,standard rate
96611,96611,1,standard rate
96612,96612,1,standard rate
96613,96613,1,standard rate
96614,96614,1,standard rate
96615,96615,1,standard rate
96616,96616,1,standard rate
96617,96617,1,standard rate
96618,96618,1,standard rate
96619,96619,1,standard rate
96620,96620,1,standard rate
96621,96621,1,standard rate
96622,96622,1,standard rate
96623,96623,1,standard rate
96624,96624,1,standard rate
96625,96625,1,standard rate
96626,96626,1,standard rate
96627,96627,1,standard rate
96628,96628,1,standard rate
96629,96629,1,standard rate
96630,96630,1,standard rate
96631,96631,1,standard rate
96632,96632,1,standard rate
96633,96633,1,standard rate
96634,96634,1,standard rate
96635,96635,1,standard rate
96636,96636,1,standard rate
96637,96637,1,standard rate
96638,96638,1,standard rate
96639,96639,1,standard rate
96640,96640,1,standard rate
96641,96641,1,standard rate
96642,96642,1,standard rate
96643,96643,1,standard rate
96644,96644,1,standard rate
96645,96645,1,standard rate
96646,96646,1,standard rate
96647,96647,1,standard rate
96648,96648,1,standard rate
96649,96649,1,standard rate
96650,96650,1,standard rate
96651,96651,1,standard rate
96652,96652,1,standard rate
96653,96653,1,standard rate
96654,96654,1,standard rate
96655,96655,1,standard rate
96656,96656,1,standard rate
96657,96657,1,standard rate
96658,96658,1,standard rate
96659,96659,1,standard rate
96660,96660,1,standard rate
96661,96661,1,standard rate
96662,96662,1,standard rate
96663,96663,1,standard rate
96664,96664,1,standard rate
96665,96665,2,JFK
96666,96666,1,standard rate
96667,96667,1,standard rate
96668,96668,1,standard rate
96669,96669,1,standard rate
96670,96670,1,standard rate
96671,96671,1,standard rate
96672,96672,1,standard rate
96673,96673,1,standard rate
96674,96674,1,standard rate
96675,96675,1,standard rate
96676,96676,1,standard rate
96677,96677,1,standard rate
96678,96678,1,standard rate
96679,96679,1,standard rate
96680,96680,1,standard rate
96681,96681,1,standard rate
96682,96682,1,standard rate
96683,96683,1,standard rate
96684,96684,1,standard rate
96685,96685,1,standard rate
96686,96686,1,standard rate
96687,96687,1,standard rate
96688,96688,1,standard rate
96689,96689,1,standard rate
96690,96690,1,standard rate
96691,96691,1,standard rate
96692,96692,1,standard rate
96693,96693,1,standard rate
96694,96694,2,JFK
96695,96695,1,standard rate
96696,96696,1,standard rate
96697,96697,1,standard rate
96698,96698,1,standard rate
96699,96699,1,standard rate
96700,96700,1,standard rate
96701,96701,1,standard rate
96702,96702,1,standard rate
96703,96703,1,standard rate
96704,96704,1,standard rate
96705,96705,1,standard rate
96706,96706,1,standard rate
96707,96707,1,standard rate
96708,96708,1,standard rate
96709,96709,1,standard rate
96710,96710,2,JFK
96711,96711,1,standard rate
96712,96712,1,standard rate
96713,96713,1,standard rate
96714,96714,1,standard rate
96715,96715,1,standard rate
96716,96716,1,standard rate
96717,96717,1,standard rate
96718,96718,1,standard rate
96719,96719,1,standard rate
96720,96720,1,standard rate
96721,96721,1,standard rate
96722,96722,1,standard rate
96723,96723,2,JFK
96724,96724,1,standard rate
96725,96725,1,standard rate
96726,96726,1,standard rate
96727,96727,1,standard rate
96728,96728,1,standard rate
96729,96729,1,standard rate
96730,96730,1,standard rate
96731,96731,1,standard rate
96732,96732,1,standard rate
96733,96733,1,standard rate
96734,96734,1,standard rate
96735,96735,1,standard rate
96736,96736,1,standard rate
96737,96737,1,standard rate
96738,96738,1,standard rate
96739,96739,1,standard rate
96740,96740,1,standard rate
96741,96741,1,standard rate
96742,96742,1,standard rate
96743,96743,1,standard rate
96744,96744,1,standard rate
96745,96745,1,standard rate
96746,96746,1,standard rate
96747,96747,1,standard rate
96748,96748,1,standard rate
96749,96749,1,standard rate
96750,96750,1,standard rate
96751,96751,1,standard rate
96752,96752,1,standard rate
96753,96753,1,standard rate
96754,96754,1,standard rate
96755,96755,1,standard rate
96756,96756,1,standard rate
96757,96757,1,standard rate
96758,96758,1,standard rate
96759,96759,1,standard rate
96760,96760,2,JFK
96761,96761,1,standard rate
96762,96762,1,standard rate
96763,96763,1,standard rate
96764,96764,1,standard rate
96765,96765,1,standard rate
96766,96766,1,standard rate
96767,96767,1,standard rate
96768,96768,1,standard rate
96769,96769,1,standard rate
96770,96770,1,standard rate
96771,96771,1,standard rate
96772,96772,1,standard rate
96773,96773,1,standard rate
96774,96774,1,standard rate
96775,96775,1,standard rate
96776,96776,1,standard rate
96777,96777,2,JFK
96778,96778,1,standard rate
96779,96779,1,standard rate
96780,96780,1,standard rate
96781,96781,1,standard rate
96782,96782,1,standard rate
96783,96783,1,standard rate
96784,96784,1,standard rate
96785,96785,1,standard rate
96786,96786,2,JFK
96787,96787,1,standard rate
96788,96788,1,standard rate
96789,96789,1,standard rate
96790,96790,1,standard rate
96791,96791,1,standard rate
96792,96792,1,standard rate
96793,96793,1,standard rate
96794,96794,1,standard rate
96795,96795,1,standard rate
96796,96796,1,standard rate
96797,96797,1,standard rate
96798,96798,1,standard rate
96799,96799,1,standard rate
96800,96800,1,standard rate
96801,96801,1,standard rate
96802,96802,1,standard rate
96803,96803,1,standard rate
96804,96804,1,standard rate
96805,96805,1,standard rate
96806,96806,1,standard rate
96807,96807,1,standard rate
96808,96808,1,standard rate
96809,96809,1,standard rate
96810,96810,1,standard rate
96811,96811,1,standard rate
96812,96812,1,standard rate
96813,96813,1,standard rate
96814,96814,1,standard rate
96815,96815,1,standard rate
96816,96816,1,standard rate
96817,96817,1,standard rate
96818,96818,1,standard rate
96819,96819,1,standard rate
96820,96820,1,standard rate
96821,96821,1,standard rate
96822,96822,1,standard rate
96823,96823,1,standard rate
96824,96824,1,standard rate
96825,96825,1,standard rate
96826,96826,1,standard rate
96827,96827,1,standard rate
96828,96828,1,standard rate
96829,96829,1,standard rate
96830,96830,1,standard rate
96831,96831,1,standard rate
96832,96832,2,JFK
96833,96833,1,standard rate
96834,96834,1,standard rate
96835,96835,1,standard rate
96836,96836,1,standard rate
96837,96837,1,standard rate
96838,96838,1,standard rate
96839,96839,1,standard rate
96840,96840,1,standard rate
96841,96841,1,standard rate
96842,96842,3,newark
96843,96843,1,standard rate
96844,96844,1,standard rate
96845,96845,1,standard rate
96846,96846,1,standard rate
96847,96847,1,standard rate
96848,96848,1,standard rate
96849,96849,1,standard rate
96850,96850,1,standard rate
96851,96851,1,standard rate
96852,96852,1,standard rate
96853,96853,1,standard rate
96854,96854,2,JFK
96855,96855,1,standard rate
96856,96856,1,standard rate
96857,96857,1,standard rate
96858,96858,1,standard rate
96859,96859,1,standard rate
96860,96860,1,standard rate
96861,96861,1,standard rate
96862,96862,1,standard rate
96863,96863,1,standard rate
96864,96864,1,standard rate
